canonical_item_id,source,object_type,object_subtype,type_name,market_hash_name,item_name,weapon_type,weapon_family,weapon_name,skin_name,wear,rarity,collection,is_stattrak,is_souvenir,listing_id,asset_id,sample_price,sample_currency,raw_type
tec_9__whiteout__factory_new,csfloat,weapon,Skin,Skin,Tec-9 | Whiteout (Factory New),Tec-9 | Whiteout,Skin,pistol,Tec-9,Whiteout,Factory New,Restricted,The Train 2025 Collection,False,False,954795291247249274,49512224348,36500.0,USD,skin
tec_9__whiteout__factory_new__souvenir,csfloat,weapon,Skin,Skin,Souvenir Tec-9 | Whiteout (Factory New),Tec-9 | Whiteout,Skin,pistol,Tec-9,Whiteout,Factory New,Restricted,The Train 2025 Collection,False,True,938051971028485333,49227643756,88112.0,USD,skin
tec_9__whiteout__field_tested,csgo_api_reference,weapon,Pistols,Pistols,Tec-9 | Whiteout (Field-Tested),Tec-9 | Whiteout (Field-Tested),Pistols,pistol,Tec-9,Whiteout,Field-Tested,Restricted,,False,False,skin-20f06d331186_2,1214,,,
tec_9__whiteout__field_tested__souvenir,csgo_api_reference,weapon,Pistols,Pistols,Souvenir Tec-9 | Whiteout (Field-Tested),Souvenir Tec-9 | Whiteout (Field-Tested),Pistols,pistol,Tec-9,Whiteout,Field-Tested,Restricted,,False,True,skin-20f06d331186_2_so,1214,,,
tec_9__whiteout__minimal_wear,csgo_api_reference,weapon,Pistols,Pistols,Tec-9 | Whiteout (Minimal Wear),Tec-9 | Whiteout (Minimal Wear),Pistols,pistol,Tec-9,Whiteout,Minimal Wear,Restricted,,False,False,skin-20f06d331186_1,1214,,,
tec_9__whiteout__minimal_wear__souvenir,csgo_api_reference,weapon,Pistols,Pistols,Souvenir Tec-9 | Whiteout (Minimal Wear),Souvenir Tec-9 | Whiteout (Minimal Wear),Pistols,pistol,Tec-9,Whiteout,Minimal Wear,Restricted,,False,True,skin-20f06d331186_1_so,1214,,,
tec_9__whiteout__well_worn,csgo_api_reference,weapon,Pistols,Pistols,Tec-9 | Whiteout (Well-Worn),Tec-9 | Whiteout (Well-Worn),Pistols,pistol,Tec-9,Whiteout,Well-Worn,Restricted,,False,False,skin-20f06d331186_3,1214,,,
tec_9__whiteout__well_worn__souvenir,csgo_api_reference,weapon,Pistols,Pistols,Souvenir Tec-9 | Whiteout (Well-Worn),Souvenir Tec-9 | Whiteout (Well-Worn),Pistols,pistol,Tec-9,Whiteout,Well-Worn,Restricted,,False,True,skin-20f06d331186_3_so,1214,,,
ump_45__arctic_wolf__battle_scarred,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Arctic Wolf (Battle-Scarred),UMP-45 | Arctic Wolf (Battle-Scarred),SMGs,smg,UMP-45,Arctic Wolf,Battle-Scarred,Restricted,,False,False,skin-a4ca18460f2c_4,704,,,
ump_45__arctic_wolf__battle_scarred__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ UMP-45 | Arctic Wolf (Battle-Scarred),StatTrak™ UMP-45 | Arctic Wolf (Battle-Scarred),SMGs,smg,UMP-45,Arctic Wolf,Battle-Scarred,Restricted,,True,False,skin-a4ca18460f2c_4_st,704,,,
ump_45__arctic_wolf__factory_new,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Arctic Wolf (Factory New),UMP-45 | Arctic Wolf (Factory New),SMGs,smg,UMP-45,Arctic Wolf,Factory New,Restricted,,False,False,skin-a4ca18460f2c_0,704,,,
ump_45__arctic_wolf__factory_new__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ UMP-45 | Arctic Wolf (Factory New),StatTrak™ UMP-45 | Arctic Wolf (Factory New),SMGs,smg,UMP-45,Arctic Wolf,Factory New,Restricted,,True,False,skin-a4ca18460f2c_0_st,704,,,
ump_45__arctic_wolf__field_tested,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Arctic Wolf (Field-Tested),UMP-45 | Arctic Wolf (Field-Tested),SMGs,smg,UMP-45,Arctic Wolf,Field-Tested,Restricted,,False,False,skin-a4ca18460f2c_2,704,,,
ump_45__arctic_wolf__field_tested__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ UMP-45 | Arctic Wolf (Field-Tested),StatTrak™ UMP-45 | Arctic Wolf (Field-Tested),SMGs,smg,UMP-45,Arctic Wolf,Field-Tested,Restricted,,True,False,skin-a4ca18460f2c_2_st,704,,,
ump_45__arctic_wolf__minimal_wear,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Arctic Wolf (Minimal Wear),UMP-45 | Arctic Wolf (Minimal Wear),SMGs,smg,UMP-45,Arctic Wolf,Minimal Wear,Restricted,,False,False,skin-a4ca18460f2c_1,704,,,
ump_45__arctic_wolf__minimal_wear__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ UMP-45 | Arctic Wolf (Minimal Wear),StatTrak™ UMP-45 | Arctic Wolf (Minimal Wear),SMGs,smg,UMP-45,Arctic Wolf,Minimal Wear,Restricted,,True,False,skin-a4ca18460f2c_1_st,704,,,
ump_45__arctic_wolf__well_worn,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Arctic Wolf (Well-Worn),UMP-45 | Arctic Wolf (Well-Worn),SMGs,smg,UMP-45,Arctic Wolf,Well-Worn,Restricted,,False,False,skin-a4ca18460f2c_3,704,,,
ump_45__arctic_wolf__well_worn__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ UMP-45 | Arctic Wolf (Well-Worn),StatTrak™ UMP-45 | Arctic Wolf (Well-Worn),SMGs,smg,UMP-45,Arctic Wolf,Well-Worn,Restricted,,True,False,skin-a4ca18460f2c_3_st,704,,,
ump_45__blaze__factory_new,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Blaze (Factory New),UMP-45 | Blaze (Factory New),SMGs,smg,UMP-45,Blaze,Factory New,Mil-Spec Grade,,False,False,skin-80f4bc7a2010_0,37,,,
ump_45__blaze__factory_new__souvenir,csgo_api_reference,weapon,SMGs,SMGs,Souvenir UMP-45 | Blaze (Factory New),Souvenir UMP-45 | Blaze (Factory New),SMGs,smg,UMP-45,Blaze,Factory New,Mil-Spec Grade,,False,True,skin-80f4bc7a2010_0_so,37,,,
ump_45__blaze__minimal_wear,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Blaze (Minimal Wear),UMP-45 | Blaze (Minimal Wear),SMGs,smg,UMP-45,Blaze,Minimal Wear,Mil-Spec Grade,,False,False,skin-80f4bc7a2010_1,37,,,
ump_45__blaze__minimal_wear__souvenir,csgo_api_reference,weapon,SMGs,SMGs,Souvenir UMP-45 | Blaze (Minimal Wear),Souvenir UMP-45 | Blaze (Minimal Wear),SMGs,smg,UMP-45,Blaze,Minimal Wear,Mil-Spec Grade,,False,True,skin-80f4bc7a2010_1_so,37,,,
ump_45__bone_pile__factory_new,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Bone Pile (Factory New),UMP-45 | Bone Pile (Factory New),SMGs,smg,UMP-45,Bone Pile,Factory New,Mil-Spec Grade,,False,False,skin-8d4ed32149ee_0,193,,,
ump_45__bone_pile__factory_new__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ UMP-45 | Bone Pile (Factory New),StatTrak™ UMP-45 | Bone Pile (Factory New),SMGs,smg,UMP-45,Bone Pile,Factory New,Mil-Spec Grade,,True,False,skin-8d4ed32149ee_0_st,193,,,
ump_45__bone_pile__field_tested,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Bone Pile (Field-Tested),UMP-45 | Bone Pile (Field-Tested),SMGs,smg,UMP-45,Bone Pile,Field-Tested,Mil-Spec Grade,,False,False,skin-8d4ed32149ee_2,193,,,
ump_45__bone_pile__field_tested__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ UMP-45 | Bone Pile (Field-Tested),StatTrak™ UMP-45 | Bone Pile (Field-Tested),SMGs,smg,UMP-45,Bone Pile,Field-Tested,Mil-Spec Grade,,True,False,skin-8d4ed32149ee_2_st,193,,,
ump_45__bone_pile__minimal_wear,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Bone Pile (Minimal Wear),UMP-45 | Bone Pile (Minimal Wear),SMGs,smg,UMP-45,Bone Pile,Minimal Wear,Mil-Spec Grade,,False,False,skin-8d4ed32149ee_1,193,,,
ump_45__bone_pile__minimal_wear__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ UMP-45 | Bone Pile (Minimal Wear),StatTrak™ UMP-45 | Bone Pile (Minimal Wear),SMGs,smg,UMP-45,Bone Pile,Minimal Wear,Mil-Spec Grade,,True,False,skin-8d4ed32149ee_1_st,193,,,
ump_45__briefing__battle_scarred,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Briefing (Battle-Scarred),UMP-45 | Briefing (Battle-Scarred),SMGs,smg,UMP-45,Briefing,Battle-Scarred,Mil-Spec Grade,,False,False,skin-2826d766adf3_4,615,,,
ump_45__briefing__battle_scarred__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ UMP-45 | Briefing (Battle-Scarred),StatTrak™ UMP-45 | Briefing (Battle-Scarred),SMGs,smg,UMP-45,Briefing,Battle-Scarred,Mil-Spec Grade,,True,False,skin-2826d766adf3_4_st,615,,,
ump_45__briefing__factory_new,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Briefing (Factory New),UMP-45 | Briefing (Factory New),SMGs,smg,UMP-45,Briefing,Factory New,Mil-Spec Grade,,False,False,skin-2826d766adf3_0,615,,,
ump_45__briefing__factory_new__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ UMP-45 | Briefing (Factory New),StatTrak™ UMP-45 | Briefing (Factory New),SMGs,smg,UMP-45,Briefing,Factory New,Mil-Spec Grade,,True,False,skin-2826d766adf3_0_st,615,,,
ump_45__briefing__field_tested,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Briefing (Field-Tested),UMP-45 | Briefing (Field-Tested),SMGs,smg,UMP-45,Briefing,Field-Tested,Mil-Spec Grade,,False,False,skin-2826d766adf3_2,615,,,
ump_45__briefing__field_tested__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ UMP-45 | Briefing (Field-Tested),StatTrak™ UMP-45 | Briefing (Field-Tested),SMGs,smg,UMP-45,Briefing,Field-Tested,Mil-Spec Grade,,True,False,skin-2826d766adf3_2_st,615,,,
ump_45__briefing__minimal_wear,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Briefing (Minimal Wear),UMP-45 | Briefing (Minimal Wear),SMGs,smg,UMP-45,Briefing,Minimal Wear,Mil-Spec Grade,,False,False,skin-2826d766adf3_1,615,,,
ump_45__briefing__minimal_wear__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ UMP-45 | Briefing (Minimal Wear),StatTrak™ UMP-45 | Briefing (Minimal Wear),SMGs,smg,UMP-45,Briefing,Minimal Wear,Mil-Spec Grade,,True,False,skin-2826d766adf3_1_st,615,,,
ump_45__briefing__well_worn,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Briefing (Well-Worn),UMP-45 | Briefing (Well-Worn),SMGs,smg,UMP-45,Briefing,Well-Worn,Mil-Spec Grade,,False,False,skin-2826d766adf3_3,615,,,
ump_45__briefing__well_worn__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ UMP-45 | Briefing (Well-Worn),StatTrak™ UMP-45 | Briefing (Well-Worn),SMGs,smg,UMP-45,Briefing,Well-Worn,Mil-Spec Grade,,True,False,skin-2826d766adf3_3_st,615,,,
ump_45__caramel__battle_scarred,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Caramel (Battle-Scarred),UMP-45 | Caramel (Battle-Scarred),SMGs,smg,UMP-45,Caramel,Battle-Scarred,Consumer Grade,,False,False,skin-9559e0559404_4,93,,,
ump_45__caramel__factory_new,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Caramel (Factory New),UMP-45 | Caramel (Factory New),SMGs,smg,UMP-45,Caramel,Factory New,Consumer Grade,,False,False,skin-9559e0559404_0,93,,,
ump_45__caramel__field_tested,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Caramel (Field-Tested),UMP-45 | Caramel (Field-Tested),SMGs,smg,UMP-45,Caramel,Field-Tested,Consumer Grade,,False,False,skin-9559e0559404_2,93,,,
ump_45__caramel__minimal_wear,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Caramel (Minimal Wear),UMP-45 | Caramel (Minimal Wear),SMGs,smg,UMP-45,Caramel,Minimal Wear,Consumer Grade,,False,False,skin-9559e0559404_1,93,,,
ump_45__caramel__well_worn,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Caramel (Well-Worn),UMP-45 | Caramel (Well-Worn),SMGs,smg,UMP-45,Caramel,Well-Worn,Consumer Grade,,False,False,skin-9559e0559404_3,93,,,
ump_45__carbon_fiber__factory_new,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Carbon Fiber (Factory New),UMP-45 | Carbon Fiber (Factory New),SMGs,smg,UMP-45,Carbon Fiber,Factory New,Industrial Grade,,False,False,skin-3bc8c64a1ae8_0,70,,,
ump_45__carbon_fiber__minimal_wear,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Carbon Fiber (Minimal Wear),UMP-45 | Carbon Fiber (Minimal Wear),SMGs,smg,UMP-45,Carbon Fiber,Minimal Wear,Industrial Grade,,False,False,skin-3bc8c64a1ae8_1,70,,,
ump_45__continuum__battle_scarred,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Continuum (Battle-Scarred),UMP-45 | Continuum (Battle-Scarred),SMGs,smg,UMP-45,Continuum,Battle-Scarred,Restricted,,False,False,skin-822f252e3894_4,1351,,,
ump_45__continuum__battle_scarred__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ UMP-45 | Continuum (Battle-Scarred),StatTrak™ UMP-45 | Continuum (Battle-Scarred),SMGs,smg,UMP-45,Continuum,Battle-Scarred,Restricted,,True,False,skin-822f252e3894_4_st,1351,,,
ump_45__continuum__factory_new,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Continuum (Factory New),UMP-45 | Continuum (Factory New),SMGs,smg,UMP-45,Continuum,Factory New,Restricted,,False,False,skin-822f252e3894_0,1351,,,
ump_45__continuum__factory_new__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ UMP-45 | Continuum (Factory New),StatTrak™ UMP-45 | Continuum (Factory New),SMGs,smg,UMP-45,Continuum,Factory New,Restricted,,True,False,skin-822f252e3894_0_st,1351,,,
ump_45__continuum__field_tested,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Continuum (Field-Tested),UMP-45 | Continuum (Field-Tested),SMGs,smg,UMP-45,Continuum,Field-Tested,Restricted,,False,False,skin-822f252e3894_2,1351,,,
ump_45__continuum__field_tested__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ UMP-45 | Continuum (Field-Tested),StatTrak™ UMP-45 | Continuum (Field-Tested),SMGs,smg,UMP-45,Continuum,Field-Tested,Restricted,,True,False,skin-822f252e3894_2_st,1351,,,
ump_45__continuum__minimal_wear,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Continuum (Minimal Wear),UMP-45 | Continuum (Minimal Wear),SMGs,smg,UMP-45,Continuum,Minimal Wear,Restricted,,False,False,skin-822f252e3894_1,1351,,,
ump_45__continuum__minimal_wear__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ UMP-45 | Continuum (Minimal Wear),StatTrak™ UMP-45 | Continuum (Minimal Wear),SMGs,smg,UMP-45,Continuum,Minimal Wear,Restricted,,True,False,skin-822f252e3894_1_st,1351,,,
ump_45__continuum__well_worn,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Continuum (Well-Worn),UMP-45 | Continuum (Well-Worn),SMGs,smg,UMP-45,Continuum,Well-Worn,Restricted,,False,False,skin-822f252e3894_3,1351,,,
ump_45__continuum__well_worn__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ UMP-45 | Continuum (Well-Worn),StatTrak™ UMP-45 | Continuum (Well-Worn),SMGs,smg,UMP-45,Continuum,Well-Worn,Restricted,,True,False,skin-822f252e3894_3_st,1351,,,
ump_45__corporal__battle_scarred,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Corporal (Battle-Scarred),UMP-45 | Corporal (Battle-Scarred),SMGs,smg,UMP-45,Corporal,Battle-Scarred,Mil-Spec Grade,,False,False,skin-ad06f39c3d8b_4,281,,,
ump_45__corporal__battle_scarred__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ UMP-45 | Corporal (Battle-Scarred),StatTrak™ UMP-45 | Corporal (Battle-Scarred),SMGs,smg,UMP-45,Corporal,Battle-Scarred,Mil-Spec Grade,,True,False,skin-ad06f39c3d8b_4_st,281,,,
ump_45__corporal__factory_new,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Corporal (Factory New),UMP-45 | Corporal (Factory New),SMGs,smg,UMP-45,Corporal,Factory New,Mil-Spec Grade,,False,False,skin-ad06f39c3d8b_0,281,,,
ump_45__corporal__factory_new__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ UMP-45 | Corporal (Factory New),StatTrak™ UMP-45 | Corporal (Factory New),SMGs,smg,UMP-45,Corporal,Factory New,Mil-Spec Grade,,True,False,skin-ad06f39c3d8b_0_st,281,,,
ump_45__corporal__field_tested,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Corporal (Field-Tested),UMP-45 | Corporal (Field-Tested),SMGs,smg,UMP-45,Corporal,Field-Tested,Mil-Spec Grade,,False,False,skin-ad06f39c3d8b_2,281,,,
ump_45__corporal__field_tested__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ UMP-45 | Corporal (Field-Tested),StatTrak™ UMP-45 | Corporal (Field-Tested),SMGs,smg,UMP-45,Corporal,Field-Tested,Mil-Spec Grade,,True,False,skin-ad06f39c3d8b_2_st,281,,,
ump_45__corporal__minimal_wear,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Corporal (Minimal Wear),UMP-45 | Corporal (Minimal Wear),SMGs,smg,UMP-45,Corporal,Minimal Wear,Mil-Spec Grade,,False,False,skin-ad06f39c3d8b_1,281,,,
ump_45__corporal__minimal_wear__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ UMP-45 | Corporal (Minimal Wear),StatTrak™ UMP-45 | Corporal (Minimal Wear),SMGs,smg,UMP-45,Corporal,Minimal Wear,Mil-Spec Grade,,True,False,skin-ad06f39c3d8b_1_st,281,,,
ump_45__corporal__well_worn,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Corporal (Well-Worn),UMP-45 | Corporal (Well-Worn),SMGs,smg,UMP-45,Corporal,Well-Worn,Mil-Spec Grade,,False,False,skin-ad06f39c3d8b_3,281,,,
ump_45__corporal__well_worn__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ UMP-45 | Corporal (Well-Worn),StatTrak™ UMP-45 | Corporal (Well-Worn),SMGs,smg,UMP-45,Corporal,Well-Worn,Mil-Spec Grade,,True,False,skin-ad06f39c3d8b_3_st,281,,,
ump_45__crime_scene__battle_scarred,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Crime Scene (Battle-Scarred),UMP-45 | Crime Scene (Battle-Scarred),SMGs,smg,UMP-45,Crime Scene,Battle-Scarred,Restricted,,False,False,skin-cbc1eac9444c_4,1003,,,
ump_45__crime_scene__factory_new,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Crime Scene (Factory New),UMP-45 | Crime Scene (Factory New),SMGs,smg,UMP-45,Crime Scene,Factory New,Restricted,,False,False,skin-cbc1eac9444c_0,1003,,,
ump_45__crime_scene__field_tested,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Crime Scene (Field-Tested),UMP-45 | Crime Scene (Field-Tested),SMGs,smg,UMP-45,Crime Scene,Field-Tested,Restricted,,False,False,skin-cbc1eac9444c_2,1003,,,
ump_45__crime_scene__minimal_wear,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Crime Scene (Minimal Wear),UMP-45 | Crime Scene (Minimal Wear),SMGs,smg,UMP-45,Crime Scene,Minimal Wear,Restricted,,False,False,skin-cbc1eac9444c_1,1003,,,
ump_45__crime_scene__well_worn,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Crime Scene (Well-Worn),UMP-45 | Crime Scene (Well-Worn),SMGs,smg,UMP-45,Crime Scene,Well-Worn,Restricted,,False,False,skin-cbc1eac9444c_3,1003,,,
ump_45__crimson_foil__battle_scarred,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Crimson Foil (Battle-Scarred),UMP-45 | Crimson Foil (Battle-Scarred),SMGs,smg,UMP-45,Crimson Foil,Battle-Scarred,Restricted,,False,False,skin-8ea306517618_4,412,,,
ump_45__crimson_foil__factory_new,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Crimson Foil (Factory New),UMP-45 | Crimson Foil (Factory New),SMGs,smg,UMP-45,Crimson Foil,Factory New,Restricted,,False,False,skin-8ea306517618_0,412,,,
ump_45__crimson_foil__field_tested,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Crimson Foil (Field-Tested),UMP-45 | Crimson Foil (Field-Tested),SMGs,smg,UMP-45,Crimson Foil,Field-Tested,Restricted,,False,False,skin-8ea306517618_2,412,,,
ump_45__crimson_foil__minimal_wear,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Crimson Foil (Minimal Wear),UMP-45 | Crimson Foil (Minimal Wear),SMGs,smg,UMP-45,Crimson Foil,Minimal Wear,Restricted,,False,False,skin-8ea306517618_1,412,,,
ump_45__crimson_foil__well_worn,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Crimson Foil (Well-Worn),UMP-45 | Crimson Foil (Well-Worn),SMGs,smg,UMP-45,Crimson Foil,Well-Worn,Restricted,,False,False,skin-8ea306517618_3,412,,,
ump_45__day_lily__battle_scarred,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Day Lily (Battle-Scarred),UMP-45 | Day Lily (Battle-Scarred),SMGs,smg,UMP-45,Day Lily,Battle-Scarred,Mil-Spec Grade,,False,False,skin-5a552bf64f59_4,725,,,
ump_45__day_lily__factory_new,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Day Lily (Factory New),UMP-45 | Day Lily (Factory New),SMGs,smg,UMP-45,Day Lily,Factory New,Mil-Spec Grade,,False,False,skin-5a552bf64f59_0,725,,,
ump_45__day_lily__field_tested,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Day Lily (Field-Tested),UMP-45 | Day Lily (Field-Tested),SMGs,smg,UMP-45,Day Lily,Field-Tested,Mil-Spec Grade,,False,False,skin-5a552bf64f59_2,725,,,
ump_45__day_lily__minimal_wear,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Day Lily (Minimal Wear),UMP-45 | Day Lily (Minimal Wear),SMGs,smg,UMP-45,Day Lily,Minimal Wear,Mil-Spec Grade,,False,False,skin-5a552bf64f59_1,725,,,
ump_45__day_lily__well_worn,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Day Lily (Well-Worn),UMP-45 | Day Lily (Well-Worn),SMGs,smg,UMP-45,Day Lily,Well-Worn,Mil-Spec Grade,,False,False,skin-5a552bf64f59_3,725,,,
ump_45__delusion__factory_new,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Delusion (Factory New),UMP-45 | Delusion (Factory New),SMGs,smg,UMP-45,Delusion,Factory New,Mil-Spec Grade,,False,False,skin-737482aebb32_0,392,,,
ump_45__delusion__factory_new__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ UMP-45 | Delusion (Factory New),StatTrak™ UMP-45 | Delusion (Factory New),SMGs,smg,UMP-45,Delusion,Factory New,Mil-Spec Grade,,True,False,skin-737482aebb32_0_st,392,,,
ump_45__delusion__field_tested,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Delusion (Field-Tested),UMP-45 | Delusion (Field-Tested),SMGs,smg,UMP-45,Delusion,Field-Tested,Mil-Spec Grade,,False,False,skin-737482aebb32_2,392,,,
ump_45__delusion__field_tested__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ UMP-45 | Delusion (Field-Tested),StatTrak™ UMP-45 | Delusion (Field-Tested),SMGs,smg,UMP-45,Delusion,Field-Tested,Mil-Spec Grade,,True,False,skin-737482aebb32_2_st,392,,,
ump_45__delusion__minimal_wear,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Delusion (Minimal Wear),UMP-45 | Delusion (Minimal Wear),SMGs,smg,UMP-45,Delusion,Minimal Wear,Mil-Spec Grade,,False,False,skin-737482aebb32_1,392,,,
ump_45__delusion__minimal_wear__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ UMP-45 | Delusion (Minimal Wear),StatTrak™ UMP-45 | Delusion (Minimal Wear),SMGs,smg,UMP-45,Delusion,Minimal Wear,Mil-Spec Grade,,True,False,skin-737482aebb32_1_st,392,,,
ump_45__exposure__battle_scarred,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Exposure (Battle-Scarred),UMP-45 | Exposure (Battle-Scarred),SMGs,smg,UMP-45,Exposure,Battle-Scarred,Restricted,,False,False,skin-fe7065d1a17d_4,688,,,
ump_45__exposure__battle_scarred__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ UMP-45 | Exposure (Battle-Scarred),StatTrak™ UMP-45 | Exposure (Battle-Scarred),SMGs,smg,UMP-45,Exposure,Battle-Scarred,Restricted,,True,False,skin-fe7065d1a17d_4_st,688,,,
ump_45__exposure__factory_new,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Exposure (Factory New),UMP-45 | Exposure (Factory New),SMGs,smg,UMP-45,Exposure,Factory New,Restricted,,False,False,skin-fe7065d1a17d_0,688,,,
ump_45__exposure__factory_new__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ UMP-45 | Exposure (Factory New),StatTrak™ UMP-45 | Exposure (Factory New),SMGs,smg,UMP-45,Exposure,Factory New,Restricted,,True,False,skin-fe7065d1a17d_0_st,688,,,
ump_45__exposure__field_tested,csgo_api_reference,weapon,SMGs,SMGs,UMP-45 | Exposure (Field-Tested),UMP-45 | Exposure (Field-Tested),SMGs,smg,UMP-45,Exposure,Field-Tested,Restricted,,False,False,skin-fe7065d1a17d_2,688,,,
ump_45__exposure__field_tested__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ UMP-45 | Exposure (Field-Tested),StatTrak™ UMP-45 | Exposure (Field-Tested),SMGs,smg,UMP-45,Exposure,Field-Tested,Restricted,,True,False,skin-fe7065d1a17d_2_st,688,,,
